Status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Personal status and sex,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,Foreign worker,Score,Young/Old
3.00000000,24.00000000,2.00000000,8.00000000,937.00000000,0.00000000,1.00000000,4.00000000,3.00000000,0.00000000,3.00000000,2.00000000,27.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,4.00000000,0.00000000,1056.00000000,0.00000000,4.00000000,3.00000000,2.00000000,2.00000000,3.00000000,0.00000000,30.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,12.00000000,4.00000000,0.00000000,3124.00000000,0.00000000,1.00000000,1.00000000,2.00000000,0.00000000,3.00000000,0.00000000,49.00000000,0.00000000,1.00000000,2.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,3.00000000,1388.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,0.00000000,26.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,36.00000000,2.00000000,6.00000000,2384.00000000,0.00000000,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,3.00000000,33.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,2.00000000,0.00000000,2133.00000000,4.00000000,4.00000000,4.00000000,1.00000000,0.00000000,4.00000000,3.00000000,52.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,3.00000000,2039.00000000,0.00000000,2.00000000,1.00000000,1.00000000,0.00000000,4.00000000,0.00000000,20.00000000,0.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,9.00000000,4.00000000,0.00000000,2799.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,0.00000000,36.00000000,2.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,3.00000000,1289.00000000,0.00000000,2.00000000,4.00000000,2.00000000,2.00000000,1.00000000,1.00000000,21.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,18.00000000,2.00000000,5.00000000,1217.00000000,0.00000000,2.00000000,4.00000000,3.00000000,0.00000000,3.00000000,0.00000000,47.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,4.00000000,3.00000000,2246.00000000,0.00000000,4.00000000,3.00000000,2.00000000,0.00000000,3.00000000,1.00000000,60.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,4.00000000,4.00000000,385.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,3.00000000,0.00000000,58.00000000,2.00000000,1.00000000,4.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,3.00000000,0.00000000,1965.00000000,4.00000000,2.00000000,4.00000000,1.00000000,0.00000000,4.00000000,2.00000000,42.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,21.00000000,2.00000000,9.00000000,1572.00000000,3.00000000,4.00000000,4.00000000,1.00000000,0.00000000,4.00000000,0.00000000,36.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,24.00000000,2.00000000,0.00000000,2718.00000000,0.00000000,2.00000000,3.00000000,1.00000000,0.00000000,4.00000000,1.00000000,20.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
0.00000000,24.00000000,1.00000000,2.00000000,1358.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,40.00000000,1.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
1.00000000,6.00000000,1.00000000,0.00000000,931.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,32.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,24.00000000,2.00000000,0.00000000,1442.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,4.00000000,2.00000000,23.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,24.00000000,0.00000000,9.00000000,4241.00000000,0.00000000,2.00000000,1.00000000,2.00000000,0.00000000,4.00000000,0.00000000,36.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,18.00000000,4.00000000,0.00000000,2775.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,2.00000000,1.00000000,31.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,3.00000000,9.00000000,3863.00000000,0.00000000,2.00000000,1.00000000,2.00000000,0.00000000,2.00000000,3.00000000,32.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,7.00000000,2.00000000,4.00000000,2329.00000000,0.00000000,1.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,45.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,9.00000000,2.00000000,3.00000000,918.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,1.00000000,1.00000000,30.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,24.00000000,1.00000000,7.00000000,1837.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,4.00000000,3.00000000,34.00000000,0.00000000,2.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,36.00000000,2.00000000,3.00000000,3349.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,28.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
2.00000000,10.00000000,2.00000000,3.00000000,1275.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,2.00000000,1.00000000,23.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,24.00000000,1.00000000,3.00000000,2828.00000000,2.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,22.00000000,1.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
3.00000000,24.00000000,4.00000000,9.00000000,4526.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,0.00000000,74.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,36.00000000,2.00000000,4.00000000,2671.00000000,1.00000000,2.00000000,4.00000000,1.00000000,1.00000000,4.00000000,3.00000000,50.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,18.00000000,2.00000000,4.00000000,2051.00000000,0.00000000,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,33.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,15.00000000,2.00000000,1.00000000,1300.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,45.00000000,0.00000000,2.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,5.00000000,741.00000000,1.00000000,0.00000000,4.00000000,1.00000000,0.00000000,3.00000000,1.00000000,22.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
2.00000000,10.00000000,2.00000000,0.00000000,1240.00000000,1.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,3.00000000,48.00000000,2.00000000,2.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,21.00000000,2.00000000,4.00000000,3357.00000000,3.00000000,1.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,29.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,1.00000000,1.00000000,3632.00000000,0.00000000,2.00000000,1.00000000,1.00000000,2.00000000,4.00000000,2.00000000,22.00000000,0.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
3.00000000,18.00000000,3.00000000,3.00000000,1808.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.00000000,22.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,48.00000000,0.00000000,9.00000000,12204.00000000,4.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,48.00000000,0.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,60.00000000,3.00000000,4.00000000,9157.00000000,4.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,3.00000000,27.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,0.00000000,3676.00000000,0.00000000,2.00000000,1.00000000,2.00000000,0.00000000,3.00000000,0.00000000,37.00000000,2.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,30.00000000,2.00000000,3.00000000,3441.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,4.00000000,2.00000000,21.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,12.00000000,2.00000000,0.00000000,640.00000000,0.00000000,2.00000000,4.00000000,0.00000000,0.00000000,2.00000000,0.00000000,49.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,21.00000000,4.00000000,9.00000000,3652.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,3.00000000,1.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,0.00000000,1530.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,1.00000000,32.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,48.00000000,2.00000000,9.00000000,3914.00000000,4.00000000,2.00000000,4.00000000,0.00000000,0.00000000,2.00000000,0.00000000,38.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,2.00000000,3.00000000,1858.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,1.00000000,2.00000000,22.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,18.00000000,2.00000000,4.00000000,2600.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,65.00000000,2.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,15.00000000,2.00000000,4.00000000,1979.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,35.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,6.00000000,2.00000000,3.00000000,2116.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,0.00000000,41.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,9.00000000,1.00000000,0.00000000,1437.00000000,1.00000000,3.00000000,2.00000000,2.00000000,0.00000000,3.00000000,3.00000000,29.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,42.00000000,4.00000000,3.00000000,4042.00000000,2.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,36.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,7.00000000,3832.00000000,4.00000000,4.00000000,1.00000000,2.00000000,0.00000000,4.00000000,0.00000000,64.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,2.00000000,4.00000000,3660.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,4.00000000,2.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,1.00000000,3.00000000,1553.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,44.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,15.00000000,2.00000000,4.00000000,1444.00000000,4.00000000,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,1.00000000,23.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,9.00000000,2.00000000,3.00000000,1980.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,19.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,24.00000000,2.00000000,0.00000000,1355.00000000,0.00000000,1.00000000,3.00000000,1.00000000,0.00000000,4.00000000,2.00000000,25.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
3.00000000,12.00000000,2.00000000,7.00000000,1393.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,47.00000000,0.00000000,1.00000000,3.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,2.00000000,4.00000000,1376.00000000,2.00000000,3.00000000,4.00000000,1.00000000,0.00000000,1.00000000,2.00000000,28.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,60.00000000,3.00000000,4.00000000,15653.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,4.00000000,2.00000000,21.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
3.00000000,12.00000000,2.00000000,4.00000000,1493.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,3.00000000,2.00000000,34.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,42.00000000,3.00000000,4.00000000,4370.00000000,0.00000000,3.00000000,3.00000000,2.00000000,0.00000000,2.00000000,1.00000000,26.00000000,0.00000000,1.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,18.00000000,2.00000000,7.00000000,750.00000000,0.00000000,0.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.00000000,27.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,15.00000000,2.00000000,6.00000000,1308.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,38.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,15.00000000,2.00000000,7.00000000,4623.00000000,1.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,1.00000000,40.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,4.00000000,4.00000000,1851.00000000,0.00000000,3.00000000,4.00000000,3.00000000,2.00000000,2.00000000,2.00000000,33.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,4.00000000,4.00000000,1880.00000000,0.00000000,3.00000000,4.00000000,3.00000000,0.00000000,1.00000000,1.00000000,32.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,36.00000000,3.00000000,9.00000000,7980.00000000,4.00000000,1.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,27.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
0.00000000,30.00000000,0.00000000,3.00000000,4583.00000000,0.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,0.00000000,32.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,2.00000000,0.00000000,1386.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000,26.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
2.00000000,24.00000000,2.00000000,0.00000000,947.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,3.00000000,3.00000000,38.00000000,0.00000000,2.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,12.00000000,2.00000000,7.00000000,684.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,40.00000000,2.00000000,0.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,48.00000000,2.00000000,7.00000000,7476.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,1.00000000,3.00000000,50.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,3.00000000,1922.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,1.00000000,37.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,24.00000000,2.00000000,0.00000000,2303.00000000,0.00000000,4.00000000,4.00000000,2.00000000,1.00000000,1.00000000,0.00000000,45.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,36.00000000,3.00000000,0.00000000,8086.00000000,1.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,2.00000000,42.00000000,2.00000000,1.00000000,4.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,4.00000000,1.00000000,2346.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,35.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,14.00000000,2.00000000,0.00000000,3973.00000000,0.00000000,0.00000000,1.00000000,2.00000000,0.00000000,4.00000000,3.00000000,22.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1.00000000,12.00000000,2.00000000,0.00000000,888.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,41.00000000,0.00000000,1.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,48.00000000,2.00000000,4.00000000,10222.00000000,4.00000000,3.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,37.00000000,1.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
